m1 1609.62376
m2 1429.70504
m3 1282.1102
m4 2159.38816
m5 6109.38998
m6 7090.50264
m7 4950.36422
m8 3341.47206
m9 3028.3126
m10 3179.86208
m11 2849.6446
m12 2163.74288
