m1 1207.21782
m2 1072.27878
m3 961.58265
m4 1619.54112
m5 4582.042485
m6 5317.87698
m7 3712.773165
m8 2506.104045
m9 2271.23445
m10 2384.89656
m11 2137.23345
m12 1622.80716
