m1 2012.0297
m2 1787.1313
m3 1602.63775
m4 2699.2352
m5 7636.737475
m6 8863.1283
m7 6187.955275
m8 4176.840075
m9 3785.39075
m10 3974.8276
m11 3562.05575
m12 2704.6786
