m1 804.81188
m2 714.85252
m3 641.0551
m4 1079.69408
m5 3054.69499
m6 3545.25132
m7 2475.18211
m8 1670.73603
m9 1514.1563
m10 1589.93104
m11 1424.8223
m12 1081.87144
