m1 482.887128
m2 428.911512
m3 384.63306
m4 647.816448
m5 1832.816994
m6 2127.150792
m7 1485.109266
m8 1002.441618
m9 908.49378
m10 953.958624
m11 854.89338
m12 649.122864
