m1 1126.736632
m2 1000.793528
m3 897.47714
m4 1511.571712
m5 4276.572986
m6 4963.351848
m7 3465.254954
m8 2339.030442
m9 2119.81882
m10 2225.903456
m11 1994.75122
m12 1514.620016
