m1 563.368316
m2 500.396764
m3 448.73857
m4 755.785856
m5 2138.286493
m6 2481.675924
m7 1732.627477
m8 1169.515221
m9 1059.90941
m10 1112.951728
m11 997.37561
m12 757.310008
